sample_id,criterion_name,weight,method,elicitation_source
1,momentum_12_1,0.1153536902626822,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
49,beta_vs_category_benchmark,0.057965154680670546,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
49,marginal_correlation_to_selected_universe,0.07878481294744435,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
49,fund_age_months,0.07078388609130357,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
49,aum_usd,0.04044525399663635,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,momentum_12_1,0.09226915595349304,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,volatility_annualized,0.06825268481553602,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,rolling_max_drawdown,0.2682254028884476,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,rolling_sortino,0.07911567400729512,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,avg_dollar_volume,0.07419045645807369,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,expense_ratio,0.08119571209329611,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,tracking_error_vs_category_benchmark,0.10605561657896917,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,beta_vs_category_benchmark,0.02940310234498035,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,marginal_correlation_to_selected_universe,0.13082972123018233,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,fund_age_months,0.009642366152565262,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
50,aum_usd,0.060820107477161274,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,momentum_12_1,0.07069529438978457,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,volatility_annualized,0.0909514001985777,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,rolling_max_drawdown,0.19683028030241054,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,rolling_sortino,0.1490688492721647,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,avg_dollar_volume,0.08140269195981172,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,expense_ratio,0.07793496164146088,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,tracking_error_vs_category_benchmark,0.12271778487245052,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,beta_vs_category_benchmark,0.03939332767677604,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,marginal_correlation_to_selected_universe,0.12918450718510205,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,fund_age_months,0.012763098189425837,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
51,aum_usd,0.029057804312035335,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,momentum_12_1,0.11843405740989177,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,volatility_annualized,0.09867320281570759,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,rolling_max_drawdown,0.1526058577478828,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,rolling_sortino,0.11485565381878202,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,avg_dollar_volume,0.0658580392735375,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,expense_ratio,0.06467649271743808,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,tracking_error_vs_category_benchmark,0.11018028886756566,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,beta_vs_category_benchmark,0.020138282182989815,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,marginal_correlation_to_selected_universe,0.10287366325057476,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,fund_age_months,0.06171166903639846,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
52,aum_usd,0.08999279287923169,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,momentum_12_1,0.1078555072511601,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,volatility_annualized,0.10640343092473636,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,rolling_max_drawdown,0.08728283809817068,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,rolling_sortino,0.08446248896001898,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,avg_dollar_volume,0.09577142457920922,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,expense_ratio,0.05635721506022827,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,tracking_error_vs_category_benchmark,0.157239063901296,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,beta_vs_category_benchmark,0.1080723289666669,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,marginal_correlation_to_selected_universe,0.08378549845067297,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,fund_age_months,0.021151775924929637,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
53,aum_usd,0.09161842788291057,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,momentum_12_1,0.07418715308247037,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,volatility_annualized,0.12092858012603881,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,rolling_max_drawdown,0.15654640045232715,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,rolling_sortino,0.09697964948052341,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,avg_dollar_volume,0.2019177185381326,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,expense_ratio,0.07547489237942923,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,tracking_error_vs_category_benchmark,0.05734131360497203,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,beta_vs_category_benchmark,0.0525436332063646,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,marginal_correlation_to_selected_universe,0.06757913991413006,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,fund_age_months,0.029012279293892582,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
54,aum_usd,0.06748923992171921,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,momentum_12_1,0.13265050772559814,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,volatility_annualized,0.12221511829738813,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,rolling_max_drawdown,0.11124791632809242,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,rolling_sortino,0.11037770684447393,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,avg_dollar_volume,0.05759705599183525,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,expense_ratio,0.09903331557146117,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,tracking_error_vs_category_benchmark,0.12766050573059035,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,beta_vs_category_benchmark,0.145622223175598,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,marginal_correlation_to_selected_universe,0.0638403158222187,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,fund_age_months,0.004954080105149141,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
55,aum_usd,0.0248012544075947,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,momentum_12_1,0.11159430457619057,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,volatility_annualized,0.08729875791177756,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,rolling_max_drawdown,0.16053665199768635,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,rolling_sortino,0.13102355124012577,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,avg_dollar_volume,0.05830413718236794,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,expense_ratio,0.05139502477648749,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,tracking_error_vs_category_benchmark,0.06259180779660817,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,beta_vs_category_benchmark,0.018095964763668714,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,marginal_correlation_to_selected_universe,0.19099041951577606,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,fund_age_months,0.05888345395195277,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
56,aum_usd,0.06928592628735838,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,momentum_12_1,0.12860351552605273,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,volatility_annualized,0.08200820403410382,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,rolling_max_drawdown,0.22498789004008862,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,rolling_sortino,0.06379918012087156,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,avg_dollar_volume,0.07087367120008788,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,expense_ratio,0.04416875075489806,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,tracking_error_vs_category_benchmark,0.1308912686423624,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,beta_vs_category_benchmark,0.13614757799619354,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,marginal_correlation_to_selected_universe,0.0675882844647128,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,fund_age_months,0.010739742158588922,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
57,aum_usd,0.040191915062039806,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,momentum_12_1,0.04795059878128691,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,volatility_annualized,0.0546523373401453,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,rolling_max_drawdown,0.31038263494272694,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,rolling_sortino,0.12565631724446125,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,avg_dollar_volume,0.05164525565601377,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,expense_ratio,0.07083117822668214,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,tracking_error_vs_category_benchmark,0.09096389607464997,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,beta_vs_category_benchmark,0.0758389748618359,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,marginal_correlation_to_selected_universe,0.09235884771437806,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,fund_age_months,0.01784858974167748,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
58,aum_usd,0.06187136941614231,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,momentum_12_1,0.11342597560540546,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,volatility_annualized,0.154014248820632,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,rolling_max_drawdown,0.18283437149178647,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,rolling_sortino,0.09078777401092644,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,avg_dollar_volume,0.12018432410746058,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,expense_ratio,0.05211631977984355,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,tracking_error_vs_category_benchmark,0.03162368610141881,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,beta_vs_category_benchmark,0.08501012944804705,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,marginal_correlation_to_selected_universe,0.09940257905086343,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,fund_age_months,0.015773560103081882,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
59,aum_usd,0.05482703148053428,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,momentum_12_1,0.0965632373014244,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,volatility_annualized,0.04179850274134752,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,rolling_max_drawdown,0.26986911860956325,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,rolling_sortino,0.08757526862511644,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,avg_dollar_volume,0.04420723626222395,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,expense_ratio,0.02058602807650601,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,tracking_error_vs_category_benchmark,0.15540962456229418,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,beta_vs_category_benchmark,0.014869807233762375,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,marginal_correlation_to_selected_universe,0.18452182853935753,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,fund_age_months,0.014617884683059893,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
60,aum_usd,0.0699814633653445,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,momentum_12_1,0.10680309975645352,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,volatility_annualized,0.17728557737738748,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,rolling_max_drawdown,0.1852108455783549,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,rolling_sortino,0.14256296513195735,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,avg_dollar_volume,0.04382779667320073,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,expense_ratio,0.023616531966731996,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,tracking_error_vs_category_benchmark,0.13172268078242788,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,beta_vs_category_benchmark,0.023198084042566534,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,marginal_correlation_to_selected_universe,0.1213346856073253,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,fund_age_months,0.004610579130522546,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
61,aum_usd,0.03982715395307185,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,momentum_12_1,0.16768487176090863,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,volatility_annualized,0.11039513351060189,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,rolling_max_drawdown,0.14575217210045582,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,rolling_sortino,0.10118213081724255,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,avg_dollar_volume,0.04192768809436123,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,expense_ratio,0.148373457708256,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,tracking_error_vs_category_benchmark,0.062445445504645515,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,beta_vs_category_benchmark,0.05239554029266086,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,marginal_correlation_to_selected_universe,0.10650160721656055,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,fund_age_months,0.02112103008678155,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
62,aum_usd,0.042220922907525674,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,momentum_12_1,0.07353873865718683,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,volatility_annualized,0.08196895686677218,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,rolling_max_drawdown,0.21587977682600187,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,rolling_sortino,0.12683306299463026,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,avg_dollar_volume,0.07099121735708686,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,expense_ratio,0.10814543861530133,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,tracking_error_vs_category_benchmark,0.1313926371167547,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,beta_vs_category_benchmark,0.08735003039548483,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,marginal_correlation_to_selected_universe,0.043616307336419045,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,fund_age_months,0.022739149642570178,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
63,aum_usd,0.03754468419179204,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,momentum_12_1,0.16855477266926694,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,volatility_annualized,0.02231470151001471,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,rolling_max_drawdown,0.16904787860507015,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,rolling_sortino,0.10140012753239802,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,avg_dollar_volume,0.034525213149234034,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,expense_ratio,0.03829774437537463,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,tracking_error_vs_category_benchmark,0.16877091268036523,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,beta_vs_category_benchmark,0.07923220505785741,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,marginal_correlation_to_selected_universe,0.1917475062830387,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,fund_age_months,0.01461695593238,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
64,aum_usd,0.011491982205000301,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,momentum_12_1,0.07470369858391898,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,volatility_annualized,0.06950287564023169,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,rolling_max_drawdown,0.19051908812101118,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,rolling_sortino,0.11018451457713208,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,avg_dollar_volume,0.07104990120270091,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,expense_ratio,0.14414865587829936,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,tracking_error_vs_category_benchmark,0.13721023768928642,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,beta_vs_category_benchmark,0.03482602070376222,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,marginal_correlation_to_selected_universe,0.12494790312542037,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,fund_age_months,0.01574764237918357,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
65,aum_usd,0.02715946209905323,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,momentum_12_1,0.16235664854258405,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,volatility_annualized,0.06488874486283608,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,rolling_max_drawdown,0.2288000047129768,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,rolling_sortino,0.1286312066720678,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,avg_dollar_volume,0.037513504504995084,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,expense_ratio,0.023781657530737306,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,tracking_error_vs_category_benchmark,0.09313811084398077,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,beta_vs_category_benchmark,0.007928417620447737,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,marginal_correlation_to_selected_universe,0.1472957788342907,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,fund_age_months,0.023986428169719878,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
66,aum_usd,0.08167949770536383,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,momentum_12_1,0.11293340136052588,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,volatility_annualized,0.17624067468373383,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,rolling_max_drawdown,0.15232639223408956,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,rolling_sortino,0.1229275722622754,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,avg_dollar_volume,0.053048536761955735,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,expense_ratio,0.06152859704619329,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,tracking_error_vs_category_benchmark,0.10435550549359442,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,beta_vs_category_benchmark,0.07770689714700602,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,marginal_correlation_to_selected_universe,0.07377664564609612,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,fund_age_months,0.02723583436215542,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
67,aum_usd,0.037919943002374376,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,momentum_12_1,0.061990261917506714,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,volatility_annualized,0.0502356356390645,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,rolling_max_drawdown,0.28675601064434614,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,rolling_sortino,0.038128426484756006,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,avg_dollar_volume,0.06813702723601778,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,expense_ratio,0.031840148412011784,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,tracking_error_vs_category_benchmark,0.21319354893783293,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,beta_vs_category_benchmark,0.09718617531192598,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,marginal_correlation_to_selected_universe,0.13025670056251606,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,fund_age_months,0.00833582714674068,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
68,aum_usd,0.013940237707281367,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,momentum_12_1,0.13487741585784718,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,volatility_annualized,0.12437790194035302,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,rolling_max_drawdown,0.16240399454607565,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,rolling_sortino,0.0771969274072606,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,avg_dollar_volume,0.04267939540022251,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,expense_ratio,0.04184591612817337,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,tracking_error_vs_category_benchmark,0.09627620535754884,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,beta_vs_category_benchmark,0.09572397346878629,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,marginal_correlation_to_selected_universe,0.15274468304678707,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,fund_age_months,0.02159678135064105,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
69,aum_usd,0.05027680549630437,random_weight_sensitivity,Dirichlet perturbation centered on BWM_weights_main; no performance tuning.
